bctcb2020,cenblock20,comp2020ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022,comp2023,cenunits20,filed,approved,permitted,withdrawn,inactive
40687003015,360810687003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,7,0,0
40687003016,360810687003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
40687003017,360810687003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0
40687003018,360810687003018,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
40690001000,360810690001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
40690001001,360810690001001,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
40690001002,360810690001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1,0,0
40690001003,360810690001003,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,74,0,0,0,0,0
40690001004,360810690001004,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,92,0,0,1,0,0
40690001005,360810690001005,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,66,0,0,0,0,1
40690001006,360810690001006,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,59,0,0,0,0,1
40690001007,360810690001007,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,1
40690001008,360810690001008,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0
40690001009,360810690001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
40690001010,360810690001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0
40690001011,360810690001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,0
40690002000,360810690002000,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,17,0,0,0,0,1
40690002001,360810690002001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0
40690002002,360810690002002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,0,0,0,0,0
40690002003,360810690002003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,1
40690002004,360810690002004,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
40690002005,360810690002005,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
40690002006,360810690002006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1
40690002007,360810690002007,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1
40690002008,360810690002008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,1,0,1,0
40690002009,360810690002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
40690002010,360810690002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
40690002011,360810690002011,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
40693001000,360810693001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40693001001,360810693001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40693001002,360810693001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0
40693001003,360810693001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0
40693001004,360810693001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,3,0
40693001005,360810693001005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96,0,0,0,0,0
40693002000,360810693002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,10
40693002001,360810693002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1
40693002002,360810693002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,1
40693002003,360810693002003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-4,155,0,0,47,11,54
40694001000,360810694001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
40694001001,360810694001001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
40694001002,360810694001002,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,83,4,0,0,2,3
40694001003,360810694001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
40694001004,360810694001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40694001005,360810694001005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
40694001006,360810694001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
40694001007,360810694001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
40694001008,360810694001008,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,50,0,0,0,0,0
40694001009,360810694001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0
40694001010,360810694001010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,56,0,0,1,0,1
40694001011,360810694001011,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,71,0,0,1,0,0
40694001012,360810694001012,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,60,0,0,1,0,0
40694002000,360810694002000,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,2,138,1,0,2,0,0
40694002001,360810694002001,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
40694002002,360810694002002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
40694002003,360810694002003,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,44,0,0,0,0,0
40694002004,360810694002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2,0
40694002005,360810694002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
40694002006,360810694002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0
40694002007,360810694002007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0
40694002008,360810694002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,-1,0
40694002009,360810694002009,1,0,0,0,-2,0,1,0,-1,0,0,3,4,0,2,32,0,2,4,7,4
40694002010,360810694002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0,1
40694002011,360810694002011,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,52,0,0,0,0,0
40694002012,360810694002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40694002013,360810694002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
40694002014,360810694002014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,1
40695001000,360810695001000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
40695001001,360810695001001,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0
40695001002,360810695001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
40695001003,360810695001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0
40695001004,360810695001004,0,0,0,1,0,-2,0,0,0,6,0,0,0,0,0,150,0,0,0,0,0
40695001005,360810695001005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0
40695001006,360810695001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
40695001007,360810695001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40695001008,360810695001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40695002000,360810695002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
40695002001,360810695002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
40695002002,360810695002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,4,0,0,7
40695002003,360810695002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0
40695002004,360810695002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0
40697011000,360810697011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40697011001,360810697011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,1,0,0
40697011002,360810697011002,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,433,0,0,0,2,0
40697012000,360810697012000,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,378,0,0,0,0,0
40697012001,360810697012001,0,0,15,-1,15,17,22,0,23,0,0,0,0,0,0,133,0,0,0,0,0
40697013000,360810697013000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0
40697013001,360810697013001,0,50,0,1,1,0,0,1,60,45,0,0,0,0,0,380,0,0,140,49,0
40697021000,360810697021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,1,0
40697021001,360810697021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
40697021002,360810697021002,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,36,0,0,0,0,0
40697021003,360810697021003,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,32,0,0,0,0,0
40697021004,360810697021004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2
40697021005,360810697021005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,0,1,0,1
40697022000,360810697022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
40697022001,360810697022001,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,42,0,0,0,0,1
40697022002,360810697022002,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0
40697022003,360810697022003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
40697022004,360810697022004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,1,0
40697022005,360810697022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
40697022006,360810697022006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0
40697022007,360810697022007,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,34,0,0,1,0,0
40697022008,360810697022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40697023000,360810697023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0,0
40697023001,360810697023001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,1,0,0
40697023002,360810697023002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1
40697023003,360810697023003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
40697023004,360810697023004,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,53,0,1,0,0,1
40697024000,360810697024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,-1
40697024001,360810697024001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
40697024002,360810697024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
40697024003,360810697024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
40697024004,360810697024004,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,21,0,0,0,0,2
40697024005,360810697024005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,-3
40697024006,360810697024006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,1,0
40697024007,360810697024007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
40703001000,360810703001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0
40703001001,360810703001001,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,91,0,0,0,3,6
40703001002,360810703001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
40703001003,360810703001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,2
40703001004,360810703001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
40703001005,360810703001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0
40703001006,360810703001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
40703002000,360810703002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,-1,0,0
40703002001,360810703002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
40703002002,360810703002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,133,0,0
40703002003,360810703002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
40703002004,360810703002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
40703002005,360810703002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
40703002006,360810703002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
40703002007,360810703002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40703002008,360810703002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
40707001000,360810707001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
40707001001,360810707001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
40707001002,360810707001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
40707001003,360810707001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
40707001004,360810707001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
40707001005,360810707001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
40707001006,360810707001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40707002000,360810707002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0
40707002001,360810707002001,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0
40707002002,360810707002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
40707003000,360810707003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
40707003001,360810707003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
40707003002,360810707003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
40707003003,360810707003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
40707003004,360810707003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
40707003005,360810707003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
40707003006,360810707003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
40709001000,360810709001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0
40709001001,360810709001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0
40709001002,360810709001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
40709001003,360810709001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0
40709001004,360810709001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
40709001005,360810709001005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,2,1
40709001006,360810709001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
40709001007,360810709001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
40709002000,360810709002000,0,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0
40709002001,360810709002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
40709002002,360810709002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
40709002003,360810709002003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,0,0
40709002004,360810709002004,0,0,0,1,0,0,-1,0,2,0,0,0,0,0,1,45,0,0,0,1,0
40709002005,360810709002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
40709002006,360810709002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
40711001000,360810711001000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0
40711001001,360810711001001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
40711001002,360810711001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,1,1
40711001003,360810711001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0
40711002000,360810711002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40711002001,360810711002001,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,82,0,0,0,0,1
40711002002,360810711002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0
40711002003,360810711002003,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,182,2,1,6,0,-1
40711002004,360810711002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0
40711002005,360810711002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0
40711002006,360810711002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,1,0,0
40711003000,360810711003000,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,110,0,0,0,0,0
40711003001,360810711003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,0
40711003002,360810711003002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,299,0,0,0,0,0
40711004000,360810711004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40711004001,360810711004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0
40711004002,360810711004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0
40711004003,360810711004003,0,0,0,0,0,0,23,0,0,0,0,0,74,0,0,23,0,0,0,0,0
40711004004,360810711004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40711004005,360810711004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0
40713031000,360810713031000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0
40713031001,360810713031001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
40713031002,360810713031002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713031003,360810713031003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0
40713032000,360810713032000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0
40713032001,360810713032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0
40713033000,360810713033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0
40713033001,360810713033001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0
40713033002,360810713033002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0
40713033003,360810713033003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0
40713041000,360810713041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,-2
40713041001,360810713041001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304,0,0,0,0,2
40713042000,360810713042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0
40713042001,360810713042001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713042002,360810713042002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0
40713043000,360810713043000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1,0,0,0,0
40713043001,360810713043001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
40713043002,360810713043002,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,170,0,0
40713044000,360810713044000,0,0,0,0,0,38,0,0,0,0,0,0,0,0,26,310,0,0,0,0,0
40713044001,360810713044001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0
40713044002,360810713044002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,-3,0
40713051000,360810713051000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0
40713051001,360810713051001,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0
40713051002,360810713051002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713052000,360810713052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0
40713052001,360810713052001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0
40713053000,360810713053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,-1
40713054000,360810713054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0
40713054001,360810713054001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713061000,360810713061000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0
40713061001,360810713061001,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0
40713062000,360810713062000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,0,0,0
40713062001,360810713062001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0
40713062002,360810713062002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,777,0,0,0,0,0
40713063000,360810713063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713063001,360810713063001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0
40713063002,360810713063002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0
40713063003,360810713063003,0,0,32,0,0,-3,0,0,-1,21,0,0,0,0,0,314,0,0,0,0,0
40713064000,360810713064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713064001,360810713064001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713064002,360810713064002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,237,127,-2
40713064003,360810713064003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0
40716001000,360810716001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001001,360810716001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40716001002,360810716001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001004,360810716001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001005,360810716001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001007,360810716001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001008,360810716001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001009,360810716001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001010,360810716001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001011,360810716001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001012,360810716001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001013,360810716001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001014,360810716001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001015,360810716001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001016,360810716001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001017,360810716001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001018,360810716001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001019,360810716001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001020,360810716001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001021,360810716001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40716001022,360810716001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001023,360810716001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001024,360810716001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001025,360810716001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001026,360810716001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001027,360810716001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001028,360810716001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001029,360810716001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001030,360810716001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716001031,360810716001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40717011000,360810717011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0
40717012000,360810717012000,0,0,0,0,0,0,-14,0,0,50,0,-1,0,0,0,106,0,0,0,-5,0
40717012001,360810717012001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,3
40717012002,360810717012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
40717012003,360810717012003,0,0,0,0,-2,0,-2,18,0,8,0,0,35,31,0,148,0,25,23,0,0
40717012004,360810717012004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
