ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Postcode
51666,956400,Preservation,,3893,7501,5122957,645,GREELEY AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569324,-74.092825,10306
51666,956402,Preservation,,3893,7501,5122879,1217,FR CAPODANNO BOULEVARD,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.568509,-74.092395,10306
51666,956403,Preservation,,3893,7501,5122884,1231,FR CAPODANNO BOULEVARD,0,0,0,7,8235,2,5038937501,2,50,11202,SI45,40.568377,-74.092518,10306
51666,956404,Preservation,,3893,7501,5122898,966,PATTERSON AVENUE,0,0,0,8,8235,2,5038937501,2,50,11202,SI45,40.568854,-74.093443,10306
51666,956405,Preservation,,3893,7501,5122904,940,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569101,-74.093213,10306
51666,956406,Preservation,,3893,7501,5122911,955,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569046,-74.093292,10306
51666,956407,Preservation,,3893,7501,5122917,969,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.568892,-74.093436,10306
51666,956408,Preservation,,3893,7501,5122928,654,GREELEY AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569118,-74.092479,10306
51666,956409,Preservation,,3893,7501,5122934,921,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569711,-74.092667,10306
51666,956410,Preservation,,3893,7501,5122940,901,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569942,-74.092448,10306
51666,956411,Preservation,,3893,7501,5122946,883,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.570153,-74.09225,10306
51666,956412,Preservation,,3893,7501,5122947,884,PATTERSON AVENUE,0,0,0,4,8235,2,5038937501,2,50,11202,SI45,40.570139,-74.092239,10306
51666,956416,Preservation,,3893,7501,5122951,900,PATTERSON AVENUE,0,0,0,6,8235,3,5038937501,2,50,11202,SI45,40.569898,-74.092466,10306
51666,956417,Preservation,,3893,7501,5122965,1181,FR CAPODANNO BOULEVARD,0,0,0,4,8235,2,5038937501,2,50,11202,SI45,40.569135,-74.091828,10306
51666,956419,Preservation,,3893,7501,5122971,1161,FR CAPODANNO BOULEVARD,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.569415,-74.091565,10306
51666,956421,Preservation,,3893,7501,5122976,1143,FR CAPODANNO BOULEVARD,0,0,0,5,8235,2,5038937501,2,50,11202,SI45,40.569665,-74.091328,10306
51666,956432,Preservation,,3893,7501,5122905,941,PATTERSON AVENUE,0,0,0,6,8235,2,5038937501,2,50,11202,SI45,40.5692,-74.093145,10306
51680,714354,Preservation,,4064,1,5056466,33,BEACON PLACE,0,0,0,7,4950,2,5040640001,2,50,12804,SI45,40.564987,-74.102249,10306
51719,878727,New Construction,,12529,239,4618244,171-04,BAISLEY BOULEVARD,85,0,85,85,10206,8,4125290239,12,27,33401,QN08,40.681254,-73.772868,11434
51726,903004,Preservation,,8667,7501,3389763,2955,BRIGHTON 7 STREET,0,0,0,8,1,5,3086677501,13,48,364,BK19,40.580216,-73.961459,11235
51751,85563,Preservation,,2983,28,2010608,1711,HOE AVENUE,18,0,18,18,3800,5,2029830028,3,17,161,BX75,40.836415,-73.887223,10460
51751,122026,Preservation,,2744,63,2006048,1131,WEST FARMS ROAD,29,0,29,29,9416,5,2027440063,2,17,12701,BX27,40.82643,-73.890307,10459
51778,955507,New Construction,,3028,55,2128909,4275,PARK AVENUE,248,0,248,248,43361,12,2030280055,6,15,379,BX41,40.849356,-73.898377,10457
51779,911614,New Construction,,16139,11,4617165,93-06,SHORE FRONT PARKWAY,64,0,64,64,11346,6,4161390011,14,32,94203,QN12,40.584004,-73.814831,11693
51812,861875,Preservation,,7422,7501,3387936,2447,EAST 28 STREET,0,0,0,3,1,3,3074227501,15,48,59402,BK17,40.592576,-73.942354,11235
51812,861876,Preservation,,7422,7501,3387937,2449,EAST 28 STREET,0,0,0,3,1,3,3074227501,15,48,59402,BK17,40.592546,-73.942346,11235
51867,927152,New Construction,,1915,7501,1000000,100,WEST 131 STREET,79,0,79,79,11346,9,1019150036,10,9,226,MN03,40.811754,-73.943186,10027
51868,977499,New Construction,,1635,7501,1000000,1465,PARK AVENUE,400,0,400,400,51029,16,1016350016,11,8,172,MN33,40.793822,-73.947225,10029
51939,243771,Preservation,,7434,69,3320902,2517,EAST 13 STREET,0,0,0,9,,3,3074347501,15,48,590,BK17,40.589445,-73.956488,11235
51950,281922,Preservation,,4595,121,3340120,17,EAST 92 STREET,0,1,1,1,1756,0,3045950121,17,41,882,BK96,40.663607,-73.929435,11212
51950,324387,Preservation,,4665,5,3101679,978,LENOX ROAD,0,1,1,1,2237,0,3046650005,17,41,886,BK96,40.65628,-73.923229,11212
51950,367956,Preservation,,4826,12,3107660,556,SCHENECTADY AVENUE,0,1,1,1,1623,0,3048260012,9,41,876,BK60,40.659855,-73.934186,11203
51950,532932,Preservation,,12616,31,4271718,195-09,119 AVENUE,0,1,1,1,1947,0,4126160031,12,27,394,QN08,40.690479,-73.755395,11412
51950,536580,Preservation,,12050,42,4261666,146-10,123 AVENUE,0,1,1,1,1352,0,4120500042,12,28,18401,QN76,40.675556,-73.792254,11436
51950,543689,Preservation,,12931,82,4278483,221-02,131 AVENUE,0,1,1,1,1895,0,4129310082,13,31,626,QN66,40.682093,-73.746166,11413
51950,544663,Preservation,,9499,31,4201081,101-64,132 STREET,0,1,1,1,2393,0,4094990031,9,28,152,QN54,40.691674,-73.814738,11419
51950,549840,Preservation,,9981,33,4213802,91-09 1/2,138 PLACE,0,1,1,1,2174,2,4099810035,12,24,212,QN61,40.699795,-73.812652,11435
51950,550818,Preservation,,13045,28,4280605,218-38,140 AVENUE,0,1,1,1,2850,0,4130450028,13,31,328,QN66,40.672177,-73.755491,11413
51950,561639,Preservation,,12219,48,4265382,123-25,152 STREET,0,1,1,1,2220,0,4122190048,12,28,288,QN76,40.675836,-73.789128,11434
51950,572104,Preservation,,13285,57,4285133,145-07,167 STREET,0,1,1,1,2685,0,4132850057,13,31,306,QN03,40.663614,-73.774792,11434
51950,583620,Preservation,,10373,7,4457615,104-17,187 STREET,0,1,1,1,1812,0,4103730007,12,27,404,QN08,40.705597,-73.76991,11412
51950,589736,Preservation,,11038,68,4237565,115-46,198 STREET,0,1,1,1,1890,0,4110380068,12,27,530,QN08,40.696547,-73.755131,11412
51950,591716,Preservation,,10995,9,4235858,113-10,201 STREET,0,1,1,1,2053,0,4109950009,12,27,520,QN08,40.701285,-73.754269,11412
51950,595312,Preservation,,10964,134,4234918,111-33,205 STREET,0,1,1,1,1614,0,4109640134,12,27,532,QN34,40.704406,-73.751668,11412
51950,597082,Preservation,,10918,46,4233676,109-11,208 STREET,0,1,1,1,2199,0,4109180046,13,27,512,QN34,40.708857,-73.749855,11429
51950,610826,Preservation,,11306,28,4243939,115-69,224 STREET,0,1,1,1,1849,0,4113060028,13,27,600,QN33,40.696991,-73.735085,11411
51950,611866,Preservation,,12934,175,4278659,131-68,225 STREET,0,1,1,1,2332,0,4129340175,13,31,630,QN66,40.67937,-73.743794,11413
51950,679081,Preservation,,13192,225,4283716,228-39,MENTONE AVENUE,0,1,1,1,2352,1,4131920225,13,31,682,QN66,40.667115,-73.746537,11413
51950,690769,Preservation,,10070,121,4215226,107-16,REMINGTON STREET,0,1,1,1,2167,0,4100700121,12,28,202,QN01,40.689746,-73.806186,11435
51990,394979,Preservation,,7005,15,3188718,2820,WEST 35 STREET,0,0,0,5,3160,2,3070050015,13,47,328,BK21,40.576459,-74.00099,11224
52000,110423,Preservation,,2763,162,2006535,1291,SPOFFORD AVENUE,46,0,46,46,10000,5,2027630162,2,17,93,BX27,40.814441,-73.886956,10474
52021,110217,Preservation,,2721,20,2005740,829,SOUTHERN BOULEVARD,1,48,49,49,8000,5,2027210020,2,17,89,BX27,40.81707,-73.895456,10459
52022,87500,Preservation,,3347,43,2018362,3279,HULL AVENUE,0,51,51,51,10000,5,2033470043,7,11,42902,BX43,40.876193,-73.874904,10467
52056,65993,Preservation,,3061,34,2011841,547,EAST 178 STREET,0,0,0,18,0,5,2030610034,6,15,37504,BX17,40.847638,-73.89492,10457
52056,65995,Preservation,,3061,36,2011842,551,EAST 178 STREET,0,0,0,44,0,6,2030610036,6,15,37504,BX17,40.847528,-73.894599,10457
52056,96824,Preservation,,3061,32,2011840,2005,MONTEREY AVENUE,0,0,0,15,0,5,2030610032,6,15,37504,BX17,40.847862,-73.894566,10457
52056,96827,Preservation,,3061,26,2011837,2015,MONTEREY AVENUE,0,0,0,54,0,5,2030610026,6,15,37504,BX17,40.848145,-73.894392,10457
52056,96830,Preservation,,3061,22,2011835,2023,MONTEREY AVENUE,0,0,0,40,0,5,2030610022,6,15,37504,BX17,40.84837,-73.894258,10457
52056,118494,Preservation,,2990,50,2010681,1665,VYSE AVENUE,38,0,38,38,0,6,2029900050,3,17,161,BX75,40.835397,-73.886794,10460
52056,118496,Preservation,,2990,43,2010680,1671,VYSE AVENUE,27,0,27,27,0,5,2029900043,3,17,161,BX75,40.835468,-73.886751,10460
52056,118499,Preservation,,2990,37,2010679,1687,VYSE AVENUE,24,0,24,24,0,5,2029900037,3,17,161,BX75,40.83566,-73.886638,10460
52056,118501,Preservation,,2990,34,2010678,1693,VYSE AVENUE,26,0,26,26,0,5,2029900034,3,17,161,BX75,40.835731,-73.886595,10460
52056,118505,Preservation,,2990,27,2010675,1715,VYSE AVENUE,44,0,44,44,0,5,2029900027,3,17,161,BX75,40.835995,-73.886439,10460
52083,967329,New Construction,,346,7501,1089660,145,CLINTON STREET,104,0,104,211,28207,15,1003467501,3,1,1402,MN28,40.71661,-73.986375,10002
52119,990448,New Construction,,2518,36,2124814,126,WEST 169 STREET,60,0,60,60,7945,9,2025180031,4,16,211,BX26,40.839973,-73.924289,10452
52122,972598,New Construction,,352,7501,1090554,115,DELANCEY STREET,98,0,98,195,41807,25,1003527501,3,1,18,MN27,40.718509,-73.988085,10002
52202,632850,Preservation,,15895,50,4436431,324,BEACH 59 STREET,0,0,0,57,11342,6,4158950050,14,31,97204,QN12,40.59333,-73.789061,11692
52202,811198,Preservation,,15895,50,4436428,321,BEACH 57 STREET,0,0,0,57,11342,6,4158950050,14,31,97204,QN12,40.593219,-73.787088,11692
52202,811199,Preservation,,15895,50,4436429,325,BEACH 57 STREET,0,0,0,57,11342,6,4158950050,14,31,97204,QN12,40.593283,-73.787095,11692
52202,811200,Preservation,,15895,50,4436430,349,BEACH 57 STREET,0,0,0,57,11342,6,4158950050,14,31,97204,QN12,40.593672,-73.787133,11692
52202,811201,Preservation,,15895,50,4436427,353,BEACH 57 STREET,0,0,0,57,11342,6,4158950050,14,31,97204,QN12,40.593738,-73.78714,11692
52202,811202,Preservation,,15895,50,4436432,320,BEACH 59 STREET,0,0,0,57,11342,6,4158950050,14,31,97204,QN12,40.593297,-73.789057,11692
52223,954207,New Construction,,3179,60,2129079,2065,WALTON AVENUE,90,0,90,90,4932,10,2031790060,5,14,241,BX41,40.853952,-73.906026,10453
52349,24188,Preservation,,880,73,1018083,54,LEXINGTON AVENUE,0,0,0,50,20948,7,1008800073,5,2,68,MN21,40.740604,-73.98396,10010
52396,965076,New Construction,,3027,7501,2128937,4215,PARK AVENUE,256,0,256,256,46536,13,2030277501,6,15,379,BX41,40.847864,-73.899225,10457
52405,186854,Preservation,,4180,6,3093916,445,AUTUMN AVENUE,20,0,20,20,4534,4,3041800006,5,37,1188,BK83,40.678765,-73.869012,11208
52415,965693,New Construction,,2691,64,2128690,1060,REV JAMES POLITE AVENUE,69,0,69,69,51757,7,2026910064,2,17,131,BX33,40.825102,-73.898833,10459
52435,969128,New Construction,,347,71,1089451,164,BROOME STREET,100,0,100,100,20246,14,1003477501,3,1,1402,MN28,40.716678,-73.985452,10002
52461,28287,Preservation,,1824,55,1055039,92,ST NICHOLAS AVENUE,13,43,56,56,64869,7,1018240055,10,9,218,MN11,40.802102,-73.952567,10026
52467,921886,New Construction,,3291,24,2117126,321,EAST 198 STREET,140,0,140,140,100,9,2032910024,7,15,40702,BX05,40.868051,-73.887776,10458
52467,955101,New Construction,,3291,1,,2880,BAINBRIDGE AVENUE,57,0,57,57,100,4,,7,15,40702,BX05,40.869326,-73.886397,10458
52539,40896,Preservation,,1941,52,1058911,244,WEST 136 STREET,0,0,0,2,0,3,1019410052,10,9,228,MN03,40.816542,-73.944577,10030
52597,955365,New Construction,,2507,15,2003118,984,WOODYCREST AVENUE,48,0,48,48,75000,6,2025070015,4,8,189,BX26,40.831678,-73.928722,10452
52610,950310,New Construction,,2582,7502,2128607,501,SOUTHERN BOULEVARD,163,0,163,163,1,15,2025827502,1,8,31,BX39,40.811296,-73.9054,10455
52646,989356,New Construction,,3028,3,2128909,411,EAST 178 STREET,171,0,171,171,8376,8,2030280055,6,15,379,BX41,40.849058,-73.899606,10457
52656,958170,New Construction,,3794,28,3000000,603,MOTHER GASTON BOULEVARD,101,0,101,101,8575,12,3037940028,16,41,910,BK81,40.664133,-73.905432,11212
52661,956798,New Construction,,2419,7501,2127131,855,COURTLANDT AVENUE,57,0,57,152,24799,11,2024197501,3,17,141,BX35,40.824253,-73.915802,10451
52662,90958,Preservation,,2762,181,2006477,1325,LAFAYETTE AVENUE,73,0,73,73,13500,6,2027620181,2,17,11502,BX27,40.81699,-73.885825,10474
52662,92484,Preservation,,2762,164,2006475,837,LONGFELLOW AVENUE,26,0,26,26,4752,5,2027620164,2,17,11502,BX27,40.818142,-73.88553,10474
52662,92486,Preservation,,2762,163,2006474,841,LONGFELLOW AVENUE,25,0,25,25,4752,5,2027620163,2,17,11502,BX27,40.818227,-73.885552,10474
52662,92487,Preservation,,2762,161,2006473,845,LONGFELLOW AVENUE,25,0,25,25,4752,5,2027620161,2,17,11502,BX27,40.818312,-73.885577,10474
52665,234701,Preservation,,2148,4,3059729,907,DRIGGS AVENUE,21,0,21,21,23172,6,3021480004,1,33,525,BK73,40.708041,-73.962662,11211
52666,970691,New Construction,,2026,7501,1089378,275,WEST 140 STREET,54,0,54,54,7993,8,1020267501,10,9,230,MN03,40.819305,-73.943339,10030
52667,955526,New Construction,,2524,33,2000000,950,SUMMIT AVENUE,58,0,58,58,12024,6,2025240033,4,8,189,BX26,40.832201,-73.930759,10452
52674,2660,Preservation,,1726,37,1053697,2094,5 AVENUE,27,0,27,27,19718,7,1017260037,10,9,208,MN03,40.808783,-73.940544,10035
52674,4055,Preservation,,1955,17,1059403,2407,FREDERICK DOUGLASS BOULEVARD,9,0,9,9,8513,5,1019550017,10,9,215,MN03,40.812652,-73.949366,10027
52674,4060,Preservation,,1958,18,1059415,2451,FREDERICK DOUGLASS BOULEVARD,9,0,9,9,10640,5,1019580018,10,9,215,MN03,40.814188,-73.948249,10027
52674,4067,Preservation,,1958,26,1059421,2467,FREDERICK DOUGLASS BOULEVARD,14,0,14,14,12695,5,1019580026,10,9,215,MN03,40.814723,-73.947858,10027
52674,23590,Preservation,,1728,69,1053811,418,LENOX AVENUE,8,0,8,8,10190,5,1017280069,10,9,208,MN03,40.811469,-73.942778,10037
52674,28111,Preservation,,1958,61,1059445,418,ST NICHOLAS AVENUE,10,0,10,10,11290,5,1019580061,10,9,215,MN03,40.814387,-73.949408,10027
52674,39782,Preservation,,1912,8,1057902,147,WEST 127 STREET,24,0,24,24,21096,6,1019120008,10,9,224,MN03,40.809653,-73.945883,10027
52674,39807,Preservation,,1724,50,1053578,28,WEST 127 STREET,24,0,24,24,22668,6,1017240050,10,9,208,MN03,40.808155,-73.942391,10027
52674,39869,Preservation,,1725,9,1053615,65,WEST 127 STREET,18,0,18,18,19470,6,1017250009,10,9,208,MN03,40.808524,-73.943218,10027
52674,40049,Preservation,,1726,49,1053701,20,WEST 129 STREET,29,0,29,29,25563,6,1017260049,10,9,208,MN03,40.809497,-73.9417,10027
52674,40053,Preservation,,1726,51,1053702,24,WEST 129 STREET,4,0,4,4,3696,3,1017260051,10,9,208,MN03,40.80953,-73.941776,10027
52674,40055,Preservation,,1726,52,1053703,26,WEST 129 STREET,4,0,4,4,2622,3,1017260052,10,9,208,MN03,40.809544,-73.941815,10027
52674,40059,Preservation,,1726,53,1053704,30,WEST 129 STREET,4,0,4,4,2574,3,1017260053,10,9,208,MN03,40.809577,-73.941891,10027
52674,40225,Preservation,,1728,6,1053773,69,WEST 130 STREET,14,0,14,14,17668,7,1017280006,10,9,208,MN03,40.810431,-73.941941,10037
52674,40339,Preservation,,1728,51,1053802,28,WEST 131 STREET,25,0,25,25,21444,6,1017280051,10,9,208,MN03,40.810652,-73.940564,10037
52674,40350,Preservation,,1728,42,1081379,4,WEST 131 STREET,8,0,8,8,6842,3,1017280042,10,9,208,MN03,40.810421,-73.940016,10037
52674,40378,Preservation,,1729,6,1053829,71,WEST 131 STREET,4,0,4,4,3492,4,1017290006,10,9,208,MN03,40.811075,-73.941529,10037
52674,40379,Preservation,,1728,67,1053810,72,WEST 131 STREET,4,0,4,4,3200,3,1017280067,10,9,208,MN03,40.811075,-73.941572,10037
52674,40380,Preservation,,1729,105,1053875,73,WEST 131 STREET,4,0,4,4,2510,3,1017290105,10,9,208,MN03,40.811095,-73.941575,10037
52674,40383,Preservation,,1728,143,1053821,8,WEST 131 STREET,4,0,4,4,2724,3,1017280143,10,9,208,MN03,40.81046,-73.940109,10037
52674,40956,Preservation,,2006,28,1060001,103,WEST 137 STREET,10,0,10,10,9275,5,1020060028,10,9,228,MN03,40.815623,-73.940412,10030
52674,40957,Preservation,,2006,27,1060000,105,WEST 137 STREET,17,0,17,17,10395,6,1020060027,10,9,228,MN03,40.815639,-73.940448,10030
52674,40974,Preservation,,2006,17,1059995,125,WEST 137 STREET,10,0,10,10,9500,5,1020060017,10,9,228,MN03,40.815801,-73.940834,10030
52674,40976,Preservation,,2006,16,1059994,127,WEST 137 STREET,10,0,10,10,9500,5,1020060016,10,9,228,MN03,40.815818,-73.94087,10030
52674,40978,Preservation,,2006,15,1059993,129,WEST 137 STREET,10,0,10,10,9500,5,1020060015,10,9,228,MN03,40.815834,-73.94091,10030
52674,40979,Preservation,,2006,14,1059992,131,WEST 137 STREET,19,0,19,19,9285,5,1020060014,10,9,228,MN03,40.815851,-73.94095,10030
52674,41105,Preservation,,2006,38,1060009,106,WEST 138 STREET,24,0,24,24,17910,6,1020060038,10,9,228,MN03,40.816224,-73.939942,10030
52674,41124,Preservation,,2007,9,1060020,137,WEST 138 STREET,11,0,11,11,8130,5,1020070009,10,9,230,MN03,40.816839,-73.941365,10030
52693,18971,Preservation,,1631,49,1051937,164,EAST 104 STREET,0,0,0,8,,4,1016310049,11,8,166,MN33,40.79075,-73.946808,10029
52693,23979,Preservation,,1631,50,1051938,1645,LEXINGTON AVENUE,0,0,0,7,0,4,1016310050,11,8,166,MN33,40.790745,-73.947361,10029
52701,127575,Preservation,,179,7503,3000753,30,3 AVENUE,215,0,215,215,13500,11,3001797503,2,33,39,BK38,40.68581,-73.980385,11217
52721,56808,Preservation,,2426,4,2002068,1120,CLAY AVENUE,54,0,54,54,12480,5,2024260004,4,16,143,BX14,40.830152,-73.911838,10456
52721,56810,Preservation,,2426,8,2002069,1124,CLAY AVENUE,54,0,54,54,12480,5,2024260008,4,16,143,BX14,40.830259,-73.91178,10456
52721,64753,Preservation,,2447,51,2002519,268,EAST 165 STREET,7,0,7,7,2391,5,2024470051,4,16,18302,BX14,40.829337,-73.916547,10456
52721,64864,Preservation,,2456,51,2002737,210,EAST 166 STREET,36,0,36,36,9006,6,2024560051,4,16,18102,BX14,40.831243,-73.917806,10456
52721,65116,Preservation,,2450,29,2002615,256,EAST 169 STREET,20,0,20,20,4700,5,2024500029,4,16,17901,BX14,40.835477,-73.913453,10456
52721,65117,Preservation,,2450,31,2002616,266,EAST 169 STREET,34,0,34,34,7200,5,2024500031,4,16,17901,BX14,40.835359,-73.913106,10456
52721,78256,Preservation,,2433,28,2002219,1041,FINDLAY AVENUE,70,0,70,70,18322,6,2024330028,4,16,175,BX14,40.829245,-73.914433,10456
52721,78260,Preservation,,2433,23,2002218,1055,FINDLAY AVENUE,48,0,48,48,10134,6,2024330023,4,16,175,BX14,40.829473,-73.914299,10456
52721,78268,Preservation,,2434,47,2002269,1104,FINDLAY AVENUE,42,0,42,42,11502,5,2024340047,4,16,175,BX14,40.830128,-73.91389,10456
52721,82104,Preservation,,2816,1,2007791,1294,GRANT AVENUE,35,8,43,43,13325,5,2028160001,4,16,17902,BX14,40.835974,-73.913561,10456
52721,97364,Preservation,,2816,70,2007805,1295,MORRIS AVENUE,43,0,43,43,10000,5,2028160070,4,16,17902,BX14,40.83556,-73.91328,10456
52721,97700,Preservation,,2432,5,2002179,986,MORRIS AVENUE,30,0,30,30,7868,5,2024320005,4,16,173,BX14,40.828775,-73.916681,10456
52721,97703,Preservation,,2447,56,2002521,997,MORRIS AVENUE,16,0,16,16,4620,5,2024470056,4,16,18302,BX14,40.828783,-73.916703,10456
52721,109440,Preservation,,2457,50,2002776,1279,SHERIDAN AVENUE,27,0,27,27,5293,6,2024570050,4,16,17901,BX14,40.835844,-73.914978,10456
52721,109441,Preservation,,2453,55,2002694,1280,SHERIDAN AVENUE,57,0,57,57,13531,6,2024530055,4,16,17901,BX14,40.835811,-73.914985,10456
52721,109442,Preservation,,2831,32,2007978,1291,SHERIDAN AVENUE,41,0,41,41,11000,6,2028310032,4,16,17902,BX14,40.836165,-73.914663,10456
52721,806549,Preservation,,2426,12,2002070,1140,CLAY AVENUE,54,0,54,54,11816,5,2024260012,4,16,143,BX14,40.83064,-73.911566,10456
52722,958049,New Construction,,3468,50,,45251,DESALES PLACE,58,0,58,58,4409,6,,,,,,,,
52722,975847,New Construction,,3468,65,3000000,1875,BROADWAY,18,0,18,18,5964,8,3034680065,4,37,405,BK78,40.680704,-73.906598,11207
52723,955764,New Construction,,1463,41,3425325,396,SARATOGA AVENUE,101,0,101,101,18930,6,3014630041,16,41,363,BK79,40.672159,-73.916899,11233
52723,955765,New Construction,,1463,16,,1750,PROSPECT PLACE,48,0,48,48,12540,4,,16,41,363,BK79,40.672578,-73.918423,11233
52728,42808,Preservation,,2117,31,1062762,508,WEST 159 STREET,2,0,2,2,1170,4,1021170031,12,7,245,MN36,40.834304,-73.941595,10032
52728,42830,Preservation,,2117,14,1062750,542,WEST 159 STREET,15,0,15,15,1170,4,1021170014,12,7,245,MN36,40.834614,-73.942332,10032
52728,43021,Preservation,,2110,78,1062627,434,WEST 164 STREET,20,0,20,20,3854,5,1021100078,12,10,24301,MN36,40.836712,-73.937628,10032
52728,43027,Preservation,,2111,36,1062637,453,WEST 164 STREET,14,0,14,14,3000,5,1021110036,12,10,24301,MN36,40.836893,-73.938011,10032
52728,43099,Preservation,,2123,90,1062979,508,WEST 168 STREET,4,0,4,4,800,3,1021230090,12,10,251,MN36,40.840049,-73.937361,10032
52733,3437,Preservation,,1906,64,1057700,2031,ADAM C POWELL BOULEVARD,11,0,11,11,2987,6,1019060064,10,9,220,MN11,40.806748,-73.949938,10027
52733,3583,Preservation,,2026,29,1060413,2400,ADAM C POWELL BOULEVARD,54,0,54,54,2104,7,1020260029,10,9,230,MN03,40.818535,-73.941356,10030
52733,4173,Preservation,,2045,96,1060845,2815,FREDERICK DOUGLASS BOULEVARD,12,0,12,12,3402,5,1020450096,10,9,259,MN03,40.825893,-73.939694,10039
52733,4175,Preservation,,2046,7,1060854,2819,FREDERICK DOUGLASS BOULEVARD,44,0,44,44,7986,7,1020460007,10,9,23502,MN03,40.826066,-73.939568,10039
52733,4183,Preservation,,2036,61,1060602,2844,FREDERICK DOUGLASS BOULEVARD,27,0,27,27,1506,6,1020360061,10,9,236,MN03,40.82642,-73.939289,10039
52733,4189,Preservation,,2046,63,1060875,2853,FREDERICK DOUGLASS BOULEVARD,49,0,49,49,3484,6,1020460063,10,9,23502,MN03,40.82738,-73.938609,10039
52733,7475,Preservation,,2046,63,1060872,220,BRADHURST AVENUE,18,0,18,18,2619,6,1020460063,10,9,23502,MN03,40.828122,-73.939356,10039
52733,23437,Preservation,,1903,29,1057492,161,LENOX AVENUE,13,0,13,13,1167,5,1019030029,10,9,220,MN11,40.803429,-73.948669,10026
52733,23452,Preservation,,1904,33,1057558,191,LENOX AVENUE,4,0,4,4,2627,5,1019040033,10,9,220,MN11,40.804318,-73.948022,10026
52733,38846,Preservation,,1904,59,1057584,166,WEST 120 STREET,12,0,12,12,4714,5,1019040059,10,9,220,MN11,40.80531,-73.949549,10027
